Solution x:
x[1255] = 9.80183
x[1256] = 9.69236
x[1257] = 9.58975
x[1258] = 9.49365
x[1259] = 9.40369
x[1260] = 9.31945
x[1261] = 9.24052
x[1262] = 9.1665
x[1263] = 9.09701
x[1264] = 9.03166
x[1265] = 8.97011
x[1266] = 8.91203
x[1267] = 8.85709
x[1268] = 8.80502
x[1269] = 8.75553
x[1270] = 8.70838
x[1271] = 8.66334
x[1272] = 8.6202
x[1273] = 8.57878
x[1274] = 8.53892
x[1275] = 8.50047
x[1276] = 8.4633
x[1277] = 8.42733
x[1278] = 8.39246
x[1279] = 8.35865
x[1280] = 8.32585
x[1281] = 8.29405
x[1282] = 8.26324
x[1283] = 8.23345
x[1284] = 8.20472
x[1285] = 8.17709
x[1286] = 8.15063
x[1287] = 8.12544
x[1288] = 8.10159
x[1289] = 8.07918
x[1290] = 8.05832
x[1291] = 8.03911
x[1292] = 8.02161
x[1293] = 8.00588
x[1294] = 7.99186
x[1295] = 7.97926
x[1296] = 7.9673
x[1297] = 7.95413
x[1298] = 7.93568
x[1299] = 7.90456
x[1300] = 14.8861
x[1301] = 14.9603
x[1302] = 15.0264
x[1303] = 15.0985
x[1304] = 15.1842
x[1305] = 15.2868
x[1306] = 15.4071
x[1307] = 15.5436
x[1308] = 15.6917
x[1309] = 15.8421
x[1310] = 15.9805
x[1311] = 16.0911
x[1312] = 16.1665
x[1313] = 16.2059
x[1314] = 16.2114
x[1315] = 16.1859
x[1316] = 16.1322
x[1317] = 16.0527
x[1318] = 15.9497
x[1319] = 15.8254
x[1320] = 15.6825
x[1321] = 15.5236
x[1322] = 15.3514
x[1323] = 15.1682
x[1324] = 14.9762
x[1325] = 14.7776
x[1326] = 14.5746
x[1327] = 14.3693
x[1328] = 14.1632
x[1329] = 13.9578
x[1330] = 13.7542
x[1331] = 13.5538
x[1332] = 13.3575
x[1333] = 13.1659
x[1334] = 12.9795
x[1335] = 12.7986
x[1336] = 12.6234
x[1337] = 12.4538
x[1338] = 12.2897
x[1339] = 12.131
x[1340] = 11.9773
x[1341] = 11.8284
x[1342] = 11.6839
x[1343] = 11.5431
x[1344] = 11.4056
x[1345] = 11.2705
x[1346] = 11.1367
x[1347] = 11.0023
x[1348] = 10.8651
x[1349] = 10.7229
x[1350] = 10.5762
x[1351] = 10.4293
x[1352] = 10.2864
x[1353] = 10.1504
x[1354] = 10.0224
x[1355] = 9.90282
x[1356] = 9.79132
x[1357] = 9.6875
x[1358] = 9.59085
x[1359] = 9.50085
x[1360] = 9.41697
x[1361] = 9.3387
x[1362] = 9.26558
x[1363] = 9.19715
x[1364] = 9.13298
x[1365] = 9.07268
x[1366] = 9.01588
x[1367] = 8.96222
x[1368] = 8.9114
x[1369] = 8.86312
x[1370] = 8.8171
x[1371] = 8.7731
x[1372] = 8.73091
x[1373] = 8.69032
x[1374] = 8.65116
x[1375] = 8.61328
x[1376] = 8.57655
x[1377] = 8.54088
x[1378] = 8.50617
x[1379] = 8.47237
x[1380] = 8.43945
x[1381] = 8.4074
x[1382] = 8.37621
x[1383] = 8.34592
x[1384] = 8.31658
x[1385] = 8.28825
x[1386] = 8.26102
x[1387] = 8.23498
x[1388] = 8.21025
x[1389] = 8.18694
x[1390] = 8.16517
x[1391] = 8.14506
x[1392] = 8.12671
x[1393] = 8.11018
x[1394] = 8.09542
x[1395] = 8.08217
x[1396] = 8.06966
x[1397] = 8.05601
x[1398] = 8.03711
x[1399] = 8.00548
x[1400] = 15.0302
x[1401] = 15.1076
x[1402] = 15.1793
x[1403] = 15.2598
x[1404] = 15.3573
x[1405] = 15.4756
x[1406] = 15.6164
x[1407] = 15.7787
x[1408] = 15.9582
x[1409] = 16.144
x[1410] = 16.3162
x[1411] = 16.4514
x[1412] = 16.5413
x[1413] = 16.5877
x[1414] = 16.595
x[1415] = 16.5674
x[1416] = 16.5088
x[1417] = 16.4221
x[1418] = 16.3097
x[1419] = 16.1742
x[1420] = 16.0185
x[1421] = 15.8459
x[1422] = 15.6596
x[1423] = 15.4619
x[1424] = 15.2552
x[1425] = 15.0419
x[1426] = 14.8248
x[1427] = 14.6059
x[1428] = 14.3871
x[1429] = 14.1696
x[1430] = 13.9549
x[1431] = 13.7443
x[1432] = 13.5388
x[1433] = 13.3392
x[1434] = 13.1459
x[1435] = 12.959
x[1436] = 12.7787
x[1437] = 12.6049
x[1438] = 12.4375
x[1439] = 12.2761
x[1440] = 12.1205
x[1441] = 11.9703
x[1442] = 11.8249
x[1443] = 11.6838
x[1444] = 11.5465
x[1445] = 11.4122
x[1446] = 11.2794
x[1447] = 11.1461
x[1448] = 11.0085
x[1449] = 10.863
x[1450] = 10.7093
x[1451] = 10.5541
x[1452] = 10.404
x[1453] = 10.2624
x[1454] = 10.1304
x[1455] = 10.0081
x[1456] = 9.89502
x[1457] = 9.79045
x[1458] = 9.69368
x[1459] = 9.60406
x[1460] = 9.52094
x[1461] = 9.44372
x[1462] = 9.37185
x[1463] = 9.30482
x[1464] = 9.24215
x[1465] = 9.18339
x[1466] = 9.12814
x[1467] = 9.07602
x[1468] = 9.02668
x[1469] = 8.97981
x[1470] = 8.93511
x[1471] = 8.89232
x[1472] = 8.85121
x[1473] = 8.81157
x[1474] = 8.77321
x[1475] = 8.73599
x[1476] = 8.69975
x[1477] = 8.66441
x[1478] = 8.62987
x[1479] = 8.59609
x[1480] = 8.56302
x[1481] = 8.53065
x[1482] = 8.49902
x[1483] = 8.46814
x[1484] = 8.43809
x[1485] = 8.40895
x[1486] = 8.38081
x[1487] = 8.35379
x[1488] = 8.32802
x[1489] = 8.30365
x[1490] = 8.28081
x[1491] = 8.25965
x[1492] = 8.2403
x[1493] = 8.22282
x[1494] = 8.2072
x[1495] = 8.1932
x[1496] = 8.18003
x[1497] = 8.16582
x[1498] = 8.14641
x[1499] = 8.11421
x[1500] = 15.171
x[1501] = 15.2513
x[1502] = 15.3284
x[1503] = 15.4168
x[1504] = 15.5253
x[1505] = 15.6583
x[1506] = 15.8179
x[1507] = 16.0042
x[1508] = 16.2128
x[1509] = 16.4312
x[1510] = 16.634
x[1511] = 16.79
x[1512] = 16.8912
x[1513] = 16.9423
x[1514] = 16.9499
x[1515] = 16.9196
x[1516] = 16.8561
x[1517] = 16.7625
x[1518] = 16.6413
x[1519] = 16.4951
x[1520] = 16.3271
x[1521] = 16.1416
x[1522] = 15.942
x[1523] = 15.7308
x[1524] = 15.5104
x[1525] = 15.2836
x[1526] = 15.0533
x[1527] = 14.8219
x[1528] = 14.5912
x[1529] = 14.3626
x[1530] = 14.1374
x[1531] = 13.9173
x[1532] = 13.7033
x[1533] = 13.4963
x[1534] = 13.2965
x[1535] = 13.1042
x[1536] = 12.9194
x[1537] = 12.742
x[1538] = 12.5716
x[1539] = 12.4081
x[1540] = 12.2511
x[1541] = 12.0999
x[1542] = 11.9541
x[1543] = 11.8132
x[1544] = 11.6766
x[1545] = 11.5435
x[1546] = 11.4127
x[1547] = 11.2816
x[1548] = 11.1454
x[1549] = 10.9985
x[1550] = 10.8395
x[1551] = 10.6777
x[1552] = 10.5217
x[1553] = 10.3757
x[1554] = 10.2407
x[1555] = 10.1167
x[1556] = 10.0027
x[1557] = 9.89806
x[1558] = 9.80178
x[1559] = 9.71308
x[1560] = 9.63121
x[1561] = 9.55549
x[1562] = 9.4853
x[1563] = 9.42006
x[1564] = 9.35925
x[1565] = 9.30237
x[1566] = 9.24898
x[1567] = 9.19867
x[1568] = 9.15107
x[1569] = 9.10584
x[1570] = 9.06266
x[1571] = 9.02126
x[1572] = 8.98139
x[1573] = 8.94283
x[1574] = 8.90539
x[1575] = 8.8689
x[1576] = 8.83322
x[1577] = 8.79825
x[1578] = 8.7639
x[1579] = 8.73011
x[1580] = 8.69685
x[1581] = 8.66413
x[1582] = 8.63196
x[1583] = 8.6004
x[1584] = 8.56952
x[1585] = 8.53942
x[1586] = 8.51022
x[1587] = 8.48205
x[1588] = 8.45508
x[1589] = 8.42946
x[1590] = 8.40538
x[1591] = 8.38299
x[1592] = 8.36245
x[1593] = 8.34387
x[1594] = 8.32725
x[1595] = 8.31235
x[1596] = 8.29842
x[1597] = 8.28355
x[1598] = 8.26356
x[1599] = 8.23075
x[1600] = 15.3062
x[1601] = 15.3893
x[1602] = 15.471
x[1603] = 15.5664
x[1604] = 15.6845
x[1605] = 15.8299
x[1606] = 16.0053
x[1607] = 16.2104
x[1608] = 16.4405
x[1609] = 16.6811
x[1610] = 16.903
x[1611] = 17.0717
x[1612] = 17.1796
x[1613] = 17.2333
x[1614] = 17.2409
x[1615] = 17.2087
x[1616] = 17.1415
x[1617] = 17.0427
x[1618] = 16.9145
x[1619] = 16.7595
x[1620] = 16.5816
x[1621] = 16.3855
x[1622] = 16.1749
x[1623] = 15.9528
x[1624] = 15.7214
x[1625] = 15.4836
x[1626] = 15.2426
x[1627] = 15.001
x[1628] = 14.7605
x[1629] = 14.5225
x[1630] = 14.2886
x[1631] = 14.0604
x[1632] = 13.8393
x[1633] = 13.6259
x[1634] = 13.4208
x[1635] = 13.224
x[1636] = 13.0355
x[1637] = 12.8552
x[1638] = 12.6827
x[1639] = 12.5177
x[1640] = 12.3597
x[1641] = 12.2082
x[1642] = 12.0626
x[1643] = 11.9223
x[1644] = 11.7867
x[1645] = 11.6552
x[1646] = 11.5267
x[1647] = 11.3983
x[1648] = 11.2647
x[1649] = 11.1192
x[1650] = 10.9592
x[1651] = 10.795
x[1652] = 10.6365
x[1653] = 10.4883
x[1654] = 10.3521
x[1655] = 10.2275
x[1656] = 10.1138
x[1657] = 10.0099
x[1658] = 9.91483
x[1659] = 9.8277
x[1660] = 9.74768
x[1661] = 9.674
x[1662] = 9.60597
x[1663] = 9.54297
x[1664] = 9.48442
x[1665] = 9.42979
x[1666] = 9.3786
x[1667] = 9.33042
x[1668] = 9.28483
x[1669] = 9.24149
x[1670] = 9.20006
x[1671] = 9.16024
x[1672] = 9.12179
x[1673] = 9.08445
x[1674] = 9.04804
x[1675] = 9.01238
x[1676] = 8.97732
x[1677] = 8.94275
x[1678] = 8.9086
x[1679] = 8.87479
x[1680] = 8.84131
x[1681] = 8.80816
x[1682] = 8.77537
x[1683] = 8.74301
x[1684] = 8.71117
x[1685] = 8.67995
x[1686] = 8.64951
x[1687] = 8.62001
x[1688] = 8.59162
x[1689] = 8.56455
x[1690] = 8.539
x[1691] = 8.51517
x[1692] = 8.49325
x[1693] = 8.47337
x[1694] = 8.45557
x[1695] = 8.43963
x[1696] = 8.42481
x[1697] = 8.40919
x[1698] = 8.38854
x[1699] = 8.35505
x[1700] = 15.4338
x[1701] = 15.5192
x[1702] = 15.6049
x[1703] = 15.7062
x[1704] = 15.832
x[1705] = 15.9872
x[1706] = 16.1741
x[1707] = 16.3923
x[1708] = 16.6359
x[1709] = 16.8887
x[1710] = 17.1198
x[1711] = 17.2943
x[1712] = 17.4054
x[1713] = 17.4607
x[1714] = 17.4688
x[1715] = 17.436
x[1716] = 17.3671
x[1717] = 17.265
x[1718] = 17.1319
x[1719] = 16.9705
x[1720] = 16.785
x[1721] = 16.5806
x[1722] = 16.3617
x[1723] = 16.1312
x[1724] = 15.8915
x[1725] = 15.6455
x[1726] = 15.3965
x[1727] = 15.1468
x[1728] = 14.8985
x[1729] = 14.6529
x[1730] = 14.4117
x[1731] = 14.1768
x[1732] = 13.9496
x[1733] = 13.731
x[1734] = 13.5214
x[1735] = 13.3209
x[1736] = 13.1295
x[1737] = 12.9469
x[1738] = 12.7729
x[1739] = 12.607
x[1740] = 12.4488
x[1741] = 12.2976
x[1742] = 12.1527
x[1743] = 12.0134
x[1744] = 11.8792
x[1745] = 11.7494
x[1746] = 11.6232
x[1747] = 11.4977
x[1748] = 11.3674
x[1749] = 11.2251
x[1750] = 11.0676
x[1751] = 10.9049
x[1752] = 10.7469
x[1753] = 10.5993
x[1754] = 10.4637
x[1755] = 10.3401
x[1756] = 10.2278
x[1757] = 10.1256
x[1758] = 10.0326
x[1759] = 9.94781
x[1760] = 9.87029
x[1761] = 9.79925
x[1762] = 9.73393
x[1763] = 9.67367
x[1764] = 9.61783
x[1765] = 9.56586
x[1766] = 9.51725
x[1767] = 9.47152
x[1768] = 9.42826
x[1769] = 9.38708
x[1770] = 9.34764
x[1771] = 9.30962
x[1772] = 9.27276
x[1773] = 9.2368
x[1774] = 9.20155
x[1775] = 9.16681
x[1776] = 9.13244
x[1777] = 9.09832
x[1778] = 9.06437
x[1779] = 9.03053
x[1780] = 8.99678
x[1781] = 8.96312
x[1782] = 8.92961
x[1783] = 8.89632
x[1784] = 8.86335
x[1785] = 8.83084
x[1786] = 8.79896
x[1787] = 8.76789
x[1788] = 8.73786
x[1789] = 8.70909
x[1790] = 8.68183
x[1791] = 8.65632
x[1792] = 8.63278
x[1793] = 8.61138
x[1794] = 8.5922
x[1795] = 8.57504
x[1796] = 8.55918
x[1797] = 8.54268
x[1798] = 8.52127
x[1799] = 8.48704
x[1800] = 15.5522
x[1801] = 15.6395
x[1802] = 15.7283
x[1803] = 15.8341
x[1804] = 15.9658
x[1805] = 16.1281
x[1806] = 16.3231
x[1807] = 16.5495
x[1808] = 16.8005
x[1809] = 17.059
x[1810] = 17.2937
x[1811] = 17.4702
x[1812] = 17.5829
x[1813] = 17.6396
x[1814] = 17.649
x[1815] = 17.6173
x[1816] = 17.5485
x[1817] = 17.4451
x[1818] = 17.3091
x[1819] = 17.1431
x[1820] = 16.9517
x[1821] = 16.741
x[1822] = 16.5157
x[1823] = 16.2789
x[1824] = 16.0331
x[1825] = 15.781
x[1826] = 15.5257
x[1827] = 15.2698
x[1828] = 15.0149
x[1829] = 14.7628
x[1830] = 14.5153
x[1831] = 14.2745
x[1832] = 14.042
x[1833] = 13.8189
x[1834] = 13.6054
x[1835] = 13.4018
x[1836] = 13.2079
x[1837] = 13.0236
x[1838] = 12.8485
x[1839] = 12.6823
x[1840] = 12.5244
x[1841] = 12.374
x[1842] = 12.2303
x[1843] = 12.0925
x[1844] = 11.9599
x[1845] = 11.8321
x[1846] = 11.7081
x[1847] = 11.5854
x[1848] = 11.4587
x[1849] = 11.3205
x[1850] = 11.1673
x[1851] = 11.0083
x[1852] = 10.8535
x[1853] = 10.7084
x[1854] = 10.5753
x[1855] = 10.4542
x[1856] = 10.3444
x[1857] = 10.2451
x[1858] = 10.1551
x[1859] = 10.0734
x[1860] = 9.99909
x[1861] = 9.93133
x[1862] = 9.86932
x[1863] = 9.81234
x[1864] = 9.75971
x[1865] = 9.71085
x[1866] = 9.66522
x[1867] = 9.62232
x[1868] = 9.5817
x[1869] = 9.54298
x[1870] = 9.50578
x[1871] = 9.46979
x[1872] = 9.43471
x[1873] = 9.4003
x[1874] = 9.36634
x[1875] = 9.33263
x[1876] = 9.29902
x[1877] = 9.26539
x[1878] = 9.23166
x[1879] = 9.19776
x[1880] = 9.16368
x[1881] = 9.12944
x[1882] = 9.09509
x[1883] = 9.06072
x[1884] = 9.02644
x[1885] = 8.99243
x[1886] = 8.95887
x[1887] = 8.92599
x[1888] = 8.89404
x[1889] = 8.86329
x[1890] = 8.83403
x[1891] = 8.80655
x[1892] = 8.78111
x[1893] = 8.75793
x[1894] = 8.73712
x[1895] = 8.71854
x[1896] = 8.70146
x[1897] = 8.68395
x[1898] = 8.66169
x[1899] = 8.62664
x[1900] = 15.6599
x[1901] = 15.7487
x[1902] = 15.84
x[1903] = 15.9491
x[1904] = 16.0849
x[1905] = 16.252
x[1906] = 16.452
x[1907] = 16.6831
x[1908] = 16.9379
x[1909] = 17.1985
x[1910] = 17.434
x[1911] = 17.6111
x[1912] = 17.7246
x[1913] = 17.783
x[1914] = 17.7946
x[1915] = 17.7653
x[1916] = 17.6983
x[1917] = 17.5953
x[1918] = 17.458
x[1919] = 17.289
x[1920] = 17.0935
x[1921] = 16.878
x[1922] = 16.648
x[1923] = 16.4066
x[1924] = 16.1563
x[1925] = 15.8996
x[1926] = 15.6393
x[1927] = 15.378
x[1928] = 15.1174
x[1929] = 14.8595
x[1930] = 14.6062
x[1931] = 14.3599
x[1932] = 14.1227
x[1933] = 13.8953
x[1934] = 13.6783
x[1935] = 13.4719
x[1936] = 13.2759
x[1937] = 13.0902
x[1938] = 12.9145
x[1939] = 12.7484
x[1940] = 12.5911
x[1941] = 12.4419
x[1942] = 12.2999
x[1943] = 12.164
x[1944] = 12.0335
x[1945] = 11.9076
x[1946] = 11.786
x[1947] = 11.6662
x[1948] = 11.543
x[1949] = 11.4092
x[1950] = 11.2612
x[1951] = 11.1072
x[1952] = 10.957
x[1953] = 10.8162
x[1954] = 10.6869
x[1955] = 10.5696
x[1956] = 10.4637
x[1957] = 10.3682
x[1958] = 10.2821
x[1959] = 10.2044
x[1960] = 10.1342
x[1961] = 10.0704
x[1962] = 10.0124
x[1963] = 9.95923
x[1964] = 9.91034
x[1965] = 9.86507
x[1966] = 9.82285
x[1967] = 9.78316
x[1968] = 9.74554
x[1969] = 9.70958
x[1970] = 9.67491
x[1971] = 9.64118
x[1972] = 9.6081
x[1973] = 9.57541
x[1974] = 9.54288
x[1975] = 9.51031
x[1976] = 9.47754
x[1977] = 9.44445
x[1978] = 9.41094
x[1979] = 9.37697
x[1980] = 9.34251
x[1981] = 9.30758
x[1982] = 9.27226
x[1983] = 9.23663
x[1984] = 9.20085
x[1985] = 9.1651
x[1986] = 9.12959
x[1987] = 9.0946
x[1988] = 9.06042
x[1989] = 9.02736
x[1990] = 8.99576
x[1991] = 8.96597
x[1992] = 8.9383
x[1993] = 8.91304
x[1994] = 8.89034
x[1995] = 8.87008
x[1996] = 8.85157
x[1997] = 8.83289
x[1998] = 8.80965
x[1999] = 8.7737
x[2000] = 15.756
x[2001] = 15.846
x[2002] = 15.9389
x[2003] = 16.0503
x[2004] = 16.1888
x[2005] = 16.3588
x[2006] = 16.5616
x[2007] = 16.795
x[2008] = 17.0511
x[2009] = 17.312
x[2010] = 17.547
x[2011] = 17.7239
x[2012] = 17.8381
x[2013] = 17.8981
x[2014] = 17.9125
x[2015] = 17.8863
x[2016] = 17.8221
x[2017] = 17.721
x[2018] = 17.5842
x[2019] = 17.4143
x[2020] = 17.2166
x[2021] = 16.9984
x[2022] = 16.7654
x[2023] = 16.5209
x[2024] = 16.2672
x[2025] = 16.0067
x[2026] = 15.7421
x[2027] = 15.4759
x[2028] = 15.2101
x[2029] = 14.9466
x[2030] = 14.6879
x[2031] = 14.4366
x[2032] = 14.1948
x[2033] = 13.9636
x[2034] = 13.7435
x[2035] = 13.5345
x[2036] = 13.3366
x[2037] = 13.1498
x[2038] = 12.9736
x[2039] = 12.8077
x[2040] = 12.6514
x[2041] = 12.5037
x[2042] = 12.3636
x[2043] = 12.2299
x[2044] = 12.1017
x[2045] = 11.9782
x[2046] = 11.859
x[2047] = 11.7422
x[2048] = 11.6228
x[2049] = 11.4936
x[2050] = 11.3511
x[2051] = 11.203
x[2052] = 11.0585
x[2053] = 10.923
x[2054] = 10.799
x[2055] = 10.6867
x[2056] = 10.5857
x[2057] = 10.4951
x[2058] = 10.414
x[2059] = 10.3411
x[2060] = 10.2757
x[2061] = 10.2167
x[2062] = 10.1633
x[2063] = 10.1147
x[2064] = 10.0701
x[2065] = 10.0289
x[2066] = 9.99055
x[2067] = 9.95448
x[2068] = 9.92023
x[2069] = 9.88736
x[2070] = 9.8555
x[2071] = 9.82429
x[2072] = 9.79343
x[2073] = 9.76265
x[2074] = 9.7317
x[2075] = 9.70039
x[2076] = 9.66855
x[2077] = 9.63604
x[2078] = 9.60277
x[2079] = 9.56869
x[2080] = 9.53378
x[2081] = 9.49806
x[2082] = 9.46161
x[2083] = 9.42455
x[2084] = 9.38703
x[2085] = 9.34927
x[2086] = 9.31151
x[2087] = 9.27407
x[2088] = 9.23729
x[2089] = 9.20153
x[2090] = 9.1672
x[2091] = 9.13471
x[2092] = 9.10444
x[2093] = 9.07673
x[2094] = 9.05179
x[2095] = 9.02957
x[2096] = 9.0094
x[2097] = 8.98936
x[2098] = 8.965
x[2099] = 8.92807
x[2100] = 15.8399
x[2101] = 15.9306
x[2102] = 16.0247
x[2103] = 16.1374
x[2104] = 16.2774
x[2105] = 16.4489
x[2106] = 16.6528
x[2107] = 16.8868
x[2108] = 17.1428
x[2109] = 17.4027
x[2110] = 17.6366
x[2111] = 17.8128
x[2112] = 17.9273
x[2113] = 17.9887
x[2114] = 18.0053
x[2115] = 17.9822
x[2116] = 17.9214
x[2117] = 17.8235
x[2118] = 17.6893
x[2119] = 17.5212
x[2120] = 17.3244
x[2121] = 17.1063
x[2122] = 16.8725
x[2123] = 16.6263
x[2124] = 16.3699
x[2125] = 16.1058
x[2126] = 15.8369
x[2127] = 15.5659
x[2128] = 15.2949
x[2129] = 15.0262
x[2130] = 14.7624
x[2131] = 14.5064
x[2132] = 14.2605
x[2133] = 14.0258
x[2134] = 13.8028
x[2135] = 13.5915
x[2136] = 13.392
x[2137] = 13.2042
x[2138] = 13.0276
x[2139] = 12.862
x[2140] = 12.7065
x[2141] = 12.5603
x[2142] = 12.4221
x[2143] = 12.2909
x[2144] = 12.1653
x[2145] = 12.0445
x[2146] = 11.9282
x[2147] = 11.8146
x[2148] = 11.6991
x[2149] = 11.5748
x[2150] = 11.4382
x[2151] = 11.2965
x[2152] = 11.1585
x[2153] = 11.0295
x[2154] = 10.9117
x[2155] = 10.8056
x[2156] = 10.7106
x[2157] = 10.626
x[2158] = 10.5507
x[2159] = 10.4837
x[2160] = 10.424
x[2161] = 10.3705
x[2162] = 10.3225
x[2163] = 10.279
x[2164] = 10.2393
x[2165] = 10.2028
x[2166] = 10.1688
x[2167] = 10.1368
x[2168] = 10.1062
x[2169] = 10.0768
x[2170] = 10.0481
x[2171] = 10.0196
x[2172] = 9.99124
x[2173] = 9.96256
x[2174] = 9.93337
x[2175] = 9.90345
x[2176] = 9.87262
x[2177] = 9.84075
x[2178] = 9.80773
x[2179] = 9.77351
x[2180] = 9.73808
x[2181] = 9.70145
x[2182] = 9.66372
x[2183] = 9.62501
x[2184] = 9.5855
x[2185] = 9.54542
x[2186] = 9.50506
x[2187] = 9.46478
x[2188] = 9.42497
x[2189] = 9.38607
x[2190] = 9.34854
x[2191] = 9.31288
x[2192] = 9.27955
x[2193] = 9.24897
x[2194] = 9.22142
x[2195] = 9.1969
x[2196] = 9.17479
x[2197] = 9.15316
x[2198] = 9.12753
x[2199] = 9.0895
x[2200] = 15.9111
x[2201] = 16.0024
x[2202] = 16.097
x[2203] = 16.2103
x[2204] = 16.3508
x[2205] = 16.5227
x[2206] = 16.7266
x[2207] = 16.9599
x[2208] = 17.2146
x[2209] = 17.4728
x[2210] = 17.705
x[2211] = 17.8801
x[2212] = 17.9943
x[2213] = 18.0564
x[2214] = 18.0748
x[2215] = 18.0543
x[2216] = 17.997
x[2217] = 17.9036
x[2218] = 17.7745
x[2219] = 17.6118
x[2220] = 17.4198
x[2221] = 17.2052
x[2222] = 16.9731
x[2223] = 16.7264
x[2224] = 16.4677
x[2225] = 16.1997
x[2226] = 15.926
x[2227] = 15.6498
x[2228] = 15.3735
x[2229] = 15.0997
x[2230] = 14.8312
x[2231] = 14.5709
x[2232] = 14.3213
x[2233] = 14.0834
x[2234] = 13.8578
x[2235] = 13.6445
x[2236] = 13.4435
x[2237] = 13.2547
x[2238] = 13.0777
x[2239] = 12.9122
x[2240] = 12.7574
x[2241] = 12.6125
x[2242] = 12.4763
x[2243] = 12.3474
x[2244] = 12.2246
x[2245] = 12.1068
x[2246] = 11.9937
x[2247] = 11.8838
x[2248] = 11.7726
x[2249] = 11.6535
x[2250] = 11.5232
x[2251] = 11.3885
x[2252] = 11.2578
x[2253] = 11.1361
x[2254] = 11.0256
x[2255] = 10.9266
x[2256] = 10.8387
x[2257] = 10.7611
x[2258] = 10.6927
x[2259] = 10.6325
x[2260] = 10.5793
x[2261] = 10.5323
x[2262] = 10.4903
x[2263] = 10.4527
x[2264] = 10.4185
x[2265] = 10.3872
x[2266] = 10.358
x[2267] = 10.3305
x[2268] = 10.3042
x[2269] = 10.2785
x[2270] = 10.2532
x[2271] = 10.2278
x[2272] = 10.2021
x[2273] = 10.1758
x[2274] = 10.1485
x[2275] = 10.1201
x[2276] = 10.0904
x[2277] = 10.0592
x[2278] = 10.0265
x[2279] = 9.99209
x[2280] = 9.95605
x[2281] = 9.9184
x[2282] = 9.87921
x[2283] = 9.83861
x[2284] = 9.79682
x[2285] = 9.75408
x[2286] = 9.71073
x[2287] = 9.66716
x[2288] = 9.62383
x[2289] = 9.58125
x[2290] = 9.53999
x[2291] = 9.50061
x[2292] = 9.46369
x[2293] = 9.42974
x[2294] = 9.39911
x[2295] = 9.37189
x[2296] = 9.3475
x[2297] = 9.32403
x[2298] = 9.29695
x[2299] = 9.25772
x[2300] = 15.9696
x[2301] = 16.0611
x[2302] = 16.1558
x[2303] = 16.2691
x[2304] = 16.4095
x[2305] = 16.5807
x[2306] = 16.7836
x[2307] = 17.0154
x[2308] = 17.2679
x[2309] = 17.5237
x[2310] = 17.7535
x[2311] = 17.927
x[2312] = 18.0406
x[2313] = 18.1028
x[2314] = 18.1222
x[2315] = 18.104
x[2316] = 18.0507
x[2317] = 17.9631
x[2318] = 17.8418
x[2319] = 17.688
x[2320] = 17.505
x[2321] = 17.2976
x[2322] = 17.0696
x[2323] = 16.8237
x[2324] = 16.5626
x[2325] = 16.2901
x[2326] = 16.0108
x[2327] = 15.7288
x[2328] = 15.4471
x[2329] = 15.1683
x[2330] = 14.8953
x[2331] = 14.6311
x[2332] = 14.3781
x[2333] = 14.1374
x[2334] = 13.9094
x[2335] = 13.6944
x[2336] = 13.492
x[2337] = 13.3023
x[2338] = 13.1248
x[2339] = 12.9592
x[2340] = 12.8049
x[2341] = 12.661
x[2342] = 12.5265
x[2343] = 12.4
x[2344] = 12.28
x[2345] = 12.1655
x[2346] = 12.056
x[2347] = 11.95
x[2348] = 11.8434
x[2349] = 11.73
x[2350] = 11.6064
x[2351] = 11.4794
x[2352] = 11.3567
x[2353] = 11.2431
x[2354] = 11.1408
x[2355] = 11.0499
x[2356] = 10.9702
x[2357] = 10.9006
x[2358] = 10.8402
x[2359] = 10.7877
x[2360] = 10.7421
x[2361] = 10.7024
x[2362] = 10.6674
x[2363] = 10.6363
x[2364] = 10.6083
x[2365] = 10.5827
x[2366] = 10.5589
x[2367] = 10.5364
x[2368] = 10.5146
x[2369] = 10.4931
x[2370] = 10.4715
x[2371] = 10.4495
x[2372] = 10.4268
x[2373] = 10.4029
x[2374] = 10.3778
x[2375] = 10.3511
x[2376] = 10.3226
x[2377] = 10.2922
x[2378] = 10.2597
x[2379] = 10.2251
x[2380] = 10.1884
x[2381] = 10.1496
x[2382] = 10.1088
x[2383] = 10.066
x[2384] = 10.0216
x[2385] = 9.97587
x[2386] = 9.92907
x[2387] = 9.88169
x[2388] = 9.83427
x[2389] = 9.7874
x[2390] = 9.74175
x[2391] = 9.69801
x[2392] = 9.65687
x[2393] = 9.61894
x[2394] = 9.5847
x[2395] = 9.55431
x[2396] = 9.52726
x[2397] = 9.50165
x[2398] = 9.4729
x[2399] = 9.43235
x[2400] = 16.0154
x[2401] = 16.1069
x[2402] = 16.2014
x[2403] = 16.3142
x[2404] = 16.4537
x[2405] = 16.6236
x[2406] = 16.8247
x[2407] = 17.0541
x[2408] = 17.3037
x[2409] = 17.5563
x[2410] = 17.7833
x[2411] = 17.9549
x[2412] = 18.0675
x[2413] = 18.1297
x[2414] = 18.15
x[2415] = 18.134
x[2416] = 18.0851
x[2417] = 18.0047
x[2418] = 17.8934
x[2419] = 17.7518
x[2420] = 17.5812
x[2421] = 17.384
x[2422] = 17.1623
x[2423] = 16.9181
x[2424] = 16.6546
x[2425] = 16.3769
x[2426] = 16.0913
